file_size_kb,ext,double_ext,entropy_proxy,write_count_last_min,rename_flag,non_printable_pct,label
125.192,pptx,0,7.937,0,0,58,1
1155.872,enc,0,4.708,2,1,15,1
65.071,dll,1,6.389,5,0,30,1
184.993,enc,0,8.0,5,0,47,1
170.527,exe,1,7.374,3,0,68,1
176.73,exe,0,6.925,5,1,23,1
635.945,dll,1,6.937,5,1,47,1
18.534,dll,0,3.228,9,1,3,1
526.844,pdf,0,8.0,8,1,3,1
70.87,pptx,1,4.68,2,0,13,1
142.775,exe,0,4.978,4,0,49,1
273.389,png,0,3.466,5,0,7,1
46.997,dll,1,4.276,3,0,41,1
165.606,pdf,0,5.845,6,0,49,1
82.682,enc,0,4.383,4,1,24,1
147.32,png,1,6.001,1,0,12,1
249.534,png,0,4.929,0,0,37,1
95.54,bin,0,5.35,4,0,12,1
61.801,exe,0,5.408,4,0,15,1
208.237,docx,0,5.853,3,0,47,1
148.875,bin,0,7.493,5,0,81,1
271.618,bin,1,6.75,2,0,55,1
519.802,enc,0,8.0,4,1,79,1
431.179,enc,0,8.0,5,0,90,1
146.129,xls,0,8.0,3,0,18,1
499.648,dll,0,8.0,6,0,65,1
37.657,pdf,0,6.993,3,1,100,1
49.447,exe,0,3.165,4,1,8,1
17.967,enc,1,5.476,5,0,76,1
798.127,enc,1,8.0,4,1,13,1
102.619,bin,1,6.571,3,0,63,1
281.378,bin,0,4.278,2,0,22,1
20.496,enc,0,5.896,4,0,100,1
87.389,enc,0,7.271,7,0,36,1
369.639,png,1,3.575,5,0,5,1
88.4,exe,1,8.0,5,0,28,1
222.673,dll,1,8.0,5,1,53,1
326.36,enc,1,6.511,5,0,10,1
111.892,enc,0,8.0,2,0,100,1
191.65,xls,0,5.62,5,0,18,1
57.474,exe,0,5.746,4,1,2,1
274.177,enc,0,3.861,0,0,8,1
40.616,exe,1,7.311,3,0,84,1
224.613,enc,1,7.634,3,0,59,1
212.645,dll,0,8.0,0,0,73,1
10.744,dll,0,2.231,3,1,1,1
94.962,xls,0,8.0,3,1,64,1
270.857,docx,1,5.682,4,0,41,1
526.205,enc,0,8.0,5,0,74,1
38.911,exe,0,7.353,4,0,100,1
112.395,exe,1,3.036,0,0,10,1
31.316,enc,0,3.443,10,0,40,1
128.089,dll,0,6.053,0,1,22,1
555.324,dll,0,7.54,2,0,1,1
128.923,txt,0,4.521,6,0,19,1
1019.287,pptx,0,8.0,12,1,32,1
263.572,pptx,0,8.0,1,0,39,1
268.53,jpg,0,4.641,2,1,19,1
251.315,enc,0,7.353,3,0,23,1
230.312,dll,0,6.367,1,1,59,1
62.039,pdf,0,2.857,5,0,3,1
65.104,jpg,1,3.131,6,1,14,1
173.293,enc,0,4.762,8,1,21,1
57.583,enc,0,3.989,8,0,41,1
672.865,exe,1,7.254,6,1,39,1
97.628,docx,1,8.0,1,1,26,1
89.861,dll,1,6.55,8,1,63,1
1296.653,enc,0,8.0,1,0,49,1
323.797,png,0,7.683,0,0,4,1
456.371,exe,0,4.578,1,1,23,1
39.923,png,1,2.324,4,0,10,1
22.044,enc,0,5.105,3,1,20,1
34.802,bin,1,5.594,2,0,26,1
87.979,dll,0,4.472,5,0,3,1
192.958,dll,1,3.27,7,0,5,1
532.051,exe,0,7.09,5,1,39,1
32.268,enc,1,2.459,4,0,12,1
548.222,exe,0,8.0,5,1,73,1
434.733,enc,1,8.0,0,0,48,1
60.973,enc,0,7.06,5,1,45,1
200.848,enc,0,6.404,6,0,50,1
226.022,enc,1,8.0,5,0,87,1
384.189,bin,0,7.943,6,1,18,1
248.627,jpg,0,8.0,3,0,100,1
53.747,txt,0,6.002,3,1,20,1
266.2,exe,1,5.105,3,1,2,1
70.431,enc,1,5.305,6,1,19,1
155.677,dll,0,5.634,7,1,5,1
51.709,exe,0,2.488,1,0,10,1
206.136,enc,1,5.691,7,0,31,1
87.068,pptx,0,6.042,3,0,25,1
35.023,dll,0,3.45,0,0,14,1
189.788,pdf,1,7.494,6,1,89,1
571.453,jpg,0,8.0,4,0,90,1
154.244,pptx,0,8.0,0,1,33,1
105.623,bin,0,4.646,4,0,11,1
142.17,enc,0,6.534,0,0,19,1
215.805,png,0,8.0,0,0,56,1
56.634,dll,0,7.287,1,1,13,1
602.334,exe,1,6.917,6,0,20,1
42.848,enc,0,6.568,6,0,50,1
195.393,enc,0,6.012,3,0,21,1
451.461,pptx,0,8.0,4,1,83,1
176.467,dll,0,8.0,3,0,88,1
392.274,dll,0,8.0,6,1,52,1
185.803,dll,0,8.0,6,1,58,1
272.649,pptx,0,5.291,9,1,25,1
206.16,jpg,0,7.426,2,0,17,1
244.138,xls,0,8.0,7,0,10,1
102.667,jpg,1,5.427,7,1,1,1
188.408,exe,0,7.513,6,0,38,1
205.192,docx,1,8.0,9,0,24,1
99.327,png,1,5.333,7,0,42,1
932.5,dll,0,8.0,2,1,16,1
36.971,txt,1,5.758,5,0,89,1
39.615,txt,0,2.4,8,0,2,1
125.075,txt,0,8.0,5,0,100,1
84.99,xls,0,8.0,4,0,23,1
29.116,enc,0,2.295,4,1,1,1
611.234,exe,0,8.0,0,0,95,1
58.512,dll,0,6.243,5,0,6,1
279.596,docx,0,4.287,7,1,8,1
124.189,enc,0,6.461,0,0,57,1
171.509,enc,0,8.0,3,1,63,1
334.133,dll,0,3.99,4,0,0,1
42.801,txt,1,3.842,9,0,21,1
149.238,txt,0,4.769,2,0,21,1
233.386,bin,0,7.756,5,1,63,1
25.744,exe,0,2.951,7,0,5,1
63.889,exe,1,5.857,5,1,8,1
278.75,dll,1,8.0,6,1,81,1
67.988,dll,0,5.923,2,1,68,1
257.507,xls,0,5.194,9,0,11,1
129.993,txt,1,8.0,3,0,100,1
40.115,dll,0,4.986,7,0,58,1
395.948,enc,0,7.015,10,0,24,1
910.223,dll,0,5.85,3,0,29,1
143.754,txt,0,8.0,4,1,100,1
211.206,exe,0,8.0,2,1,39,1
36.939,pdf,1,3.322,3,0,35,1
46.997,exe,0,7.71,2,0,100,1
80.752,enc,0,6.0,3,0,42,1
482.647,jpg,0,8.0,9,0,14,1
226.891,png,0,5.724,10,1,4,1
213.297,enc,0,7.801,3,0,63,1
341.821,dll,0,8.0,5,0,2,1
233.134,docx,0,8.0,3,0,82,1
295.937,enc,0,8.0,7,0,100,1
173.834,exe,0,8.0,6,1,63,1
42.226,pdf,0,2.725,1,1,18,1
36.618,enc,0,7.197,3,1,100,1
182.215,pptx,0,8.0,2,0,43,1
117.763,pdf,0,7.752,5,0,61,1
364.723,xls,0,6.503,10,0,10,1
183.307,exe,1,6.022,8,1,34,1
226.499,enc,1,7.44,9,0,28,1
65.236,pptx,0,7.79,5,1,37,1
341.088,dll,0,8.0,3,0,100,1
72.123,pptx,1,7.916,0,1,83,1
110.773,txt,0,4.069,10,0,33,1
225.102,enc,0,7.554,6,1,81,1
114.757,docx,1,6.923,3,0,24,1
56.446,exe,0,6.003,1,1,64,1
151.896,txt,0,4.438,4,0,21,1
304.103,enc,0,8.0,1,1,12,1
300.483,txt,0,8.0,3,0,18,1
175.087,dll,0,5.809,1,0,6,1
15.063,txt,1,5.006,3,0,12,1
94.524,xls,0,4.755,6,0,33,1
81.016,png,0,6.586,8,0,21,1
649.024,dll,0,3.928,6,0,7,1
290.014,enc,0,8.0,6,1,24,1
26.057,xls,1,4.16,4,1,66,1
678.821,exe,0,4.329,0,0,12,1
386.32,exe,0,8.0,5,0,84,1
236.393,xls,0,3.951,3,1,1,1
73.503,png,1,6.857,9,1,69,1
293.495,exe,1,8.0,6,0,100,1
81.726,docx,0,8.0,0,0,100,1
103.99,enc,0,4.217,3,0,26,1
152.846,exe,0,7.951,8,0,42,1
53.354,txt,0,7.616,0,1,6,1
231.265,jpg,0,4.012,0,0,1,0
518.097,jpg,0,6.317,0,0,37,0
153.923,xls,0,3.861,2,0,13,0
148.998,txt,0,3.319,0,0,11,0
116.921,bin,1,5.809,0,0,61,0
139.161,pdf,0,4.906,4,0,5,0
42.324,enc,0,2.344,0,0,9,0
42.849,png,0,3.037,0,0,4,0
224.506,txt,0,3.525,0,0,14,0
166.805,png,0,5.815,0,0,45,0
59.527,exe,0,4.036,0,0,9,0
435.792,png,0,7.75,2,0,32,0
39.285,enc,0,4.135,0,0,56,0
172.901,bin,0,4.443,3,0,27,0
67.346,docx,0,2.616,1,0,8,0
393.767,jpg,0,3.199,5,0,2,0
378.353,txt,0,3.114,0,0,2,0
175.988,enc,0,6.474,0,0,67,0
196.67,xls,0,4.815,3,0,34,0
39.85,png,0,3.568,8,0,40,0
107.455,png,0,2.415,0,0,0,0
268.288,txt,0,4.935,0,0,11,0
203.147,pdf,0,6.664,0,0,20,0
199.91,exe,0,3.99,2,0,24,0
265.737,enc,0,4.079,0,0,14,0
70.006,docx,0,5.343,0,0,9,0
222.139,pdf,0,5.811,5,0,16,0
109.124,pptx,1,3.963,6,0,26,0
207.448,txt,0,2.781,0,0,0,0
34.275,pptx,0,2.272,0,0,8,0
55.737,bin,0,3.548,0,0,31,0
246.962,xls,0,6.976,2,0,22,0
94.154,jpg,0,3.394,4,0,17,0
134.055,txt,0,4.088,0,0,12,0
759.429,png,0,8.0,1,0,4,0
113.973,txt,0,4.72,0,0,2,0
190.682,png,1,6.737,0,0,6,0
3.508,txt,0,1.701,0,0,20,0
96.567,exe,0,2.699,2,0,3,0
433.424,enc,0,5.054,3,0,11,0
80.681,exe,0,3.014,1,0,4,0
103.422,pdf,0,4.565,1,0,46,0
423.994,bin,0,5.116,0,0,0,0
340.569,txt,0,5.255,0,0,13,0
220.488,exe,0,5.24,0,0,14,0
504.38,xls,0,5.328,4,0,5,0
17.275,dll,1,3.58,2,0,23,0
152.93,exe,0,3.834,0,0,25,0
164.191,png,0,2.785,0,0,4,0
138.578,xls,0,6.102,0,0,69,0
31.665,pdf,0,3.985,0,0,61,0
129.472,jpg,0,3.993,0,0,9,0
131.826,dll,0,4.293,0,0,14,0
232.821,docx,0,5.048,2,0,7,0
293.9,docx,0,6.02,0,0,18,0
271.298,docx,0,6.566,2,1,21,0
223.972,exe,0,4.667,0,1,29,0
298.292,txt,0,3.258,0,0,4,0
24.146,bin,0,1.863,0,0,4,0
138.23,jpg,0,4.219,1,0,15,0
124.038,txt,0,2.765,0,0,4,0
134.774,exe,0,4.53,0,0,19,0
311.542,enc,0,3.815,0,0,12,0
44.557,docx,0,4.723,0,0,32,0
242.134,bin,0,3.765,2,0,9,0
11.382,png,0,2.455,0,0,0,0
92.125,dll,0,3.969,2,0,25,0
125.684,docx,0,5.062,3,0,1,0
175.739,bin,0,5.622,1,1,41,0
536.185,txt,0,7.871,1,0,5,0
146.714,exe,0,4.632,4,0,12,0
116.165,dll,0,6.175,0,0,79,0
1174.352,xls,0,8.0,0,0,40,0
231.962,png,0,4.525,0,0,32,0
308.657,pptx,0,6.542,2,0,24,0
450.392,dll,1,3.544,2,0,6,0
192.829,enc,0,4.124,0,0,7,0
752.923,pptx,0,6.986,0,0,0,0
117.316,docx,0,4.566,0,0,1,0
1074.625,exe,0,7.856,2,0,3,0
277.151,xls,0,7.057,0,0,37,0
114.318,enc,0,3.187,2,0,4,0
129.845,exe,1,3.489,3,0,0,0
213.222,jpg,0,6.88,7,0,37,0
85.362,jpg,0,5.115,0,0,11,0
108.527,pptx,0,3.593,0,0,2,0
413.565,txt,0,5.463,0,0,18,0
190.785,exe,0,4.85,1,0,19,0
103.863,txt,0,4.674,0,0,22,0
490.545,jpg,0,3.851,2,0,0,0
502.118,pdf,1,7.03,8,0,25,0
227.392,pdf,0,5.292,0,0,39,0
164.034,jpg,0,5.297,1,1,1,0
372.362,exe,0,7.46,0,0,31,0
366.599,docx,0,7.61,3,0,59,0
140.784,docx,0,6.352,0,0,23,0
327.845,xls,0,6.261,6,0,52,0
51.212,pdf,0,3.988,4,0,32,0
39.25,txt,0,4.241,0,1,62,0
46.576,pdf,0,4.629,1,0,12,0
74.662,png,0,3.945,0,0,10,0
331.25,pptx,0,5.634,1,0,23,0
46.711,pdf,0,2.091,0,0,1,0
756.675,pptx,0,6.377,3,0,29,0
302.887,exe,0,4.093,0,0,18,0
43.449,pptx,0,4.641,0,0,6,0
72.488,docx,0,5.214,0,0,56,0
442.898,enc,0,3.12,4,0,0,0
91.068,docx,0,2.696,2,0,4,0
620.258,pptx,0,6.524,0,0,38,0
576.502,dll,0,6.753,0,0,2,0
162.694,txt,1,6.472,0,0,46,0
107.059,bin,0,4.559,6,0,32,0
48.304,xls,0,3.149,0,0,28,0
124.579,exe,0,5.516,0,0,35,0
475.656,png,0,6.994,0,0,27,0
6.255,pdf,0,2.026,4,0,9,0
339.267,pptx,0,6.755,1,1,36,0
96.978,jpg,0,5.649,0,0,60,0
57.072,jpg,0,3.617,0,0,21,0
579.433,exe,0,6.324,0,0,5,0
40.116,jpg,0,4.311,0,0,56,0
228.271,bin,0,4.029,0,0,5,0
81.792,pptx,0,4.233,0,0,25,0
209.326,dll,0,5.102,0,0,16,0
143.018,bin,0,3.0,0,0,0,0
186.727,docx,0,4.002,3,0,19,0
102.535,dll,0,2.828,7,0,2,0
768.393,docx,0,8.0,0,0,13,0
51.884,pdf,0,4.343,0,0,44,0
165.704,png,0,3.001,0,0,6,0
227.557,png,0,3.805,0,0,8,0
147.517,enc,0,4.74,0,0,44,0
122.378,png,0,3.599,0,0,10,0
371.776,dll,0,6.898,6,0,30,0
105.574,exe,0,4.369,3,0,41,0
106.016,xls,0,6.071,0,0,43,0
155.164,bin,0,4.281,0,0,15,0
41.885,txt,0,2.178,0,0,3,0
39.983,pptx,0,4.518,2,0,68,0
202.981,xls,0,6.428,3,0,46,0
105.774,pptx,0,2.94,0,0,2,0
520.31,pdf,0,4.175,1,0,6,0
99.45,txt,0,3.433,0,0,13,0
398.937,xls,0,3.412,0,0,5,0
84.461,jpg,0,5.526,0,0,44,0
285.35,jpg,0,6.867,1,0,4,0
137.812,png,0,4.179,5,0,7,0
48.681,xls,1,4.099,0,0,3,0
183.381,bin,0,4.744,0,0,27,0
249.79,jpg,1,4.705,0,0,7,0
194.406,bin,0,3.505,0,0,14,0
135.983,pdf,0,6.144,0,0,17,0
136.336,enc,0,6.055,1,0,1,0
90.535,txt,1,2.703,0,0,9,0
182.673,png,0,4.52,2,0,32,0
551.086,txt,0,3.683,4,0,4,0
450.558,pdf,0,4.944,4,0,3,0
377.399,docx,0,5.798,5,0,5,0
535.336,exe,0,5.868,0,0,11,0
130.799,xls,1,3.929,0,0,27,0
639.255,exe,0,7.935,0,0,63,0
53.091,exe,0,4.755,6,0,45,0
547.088,bin,0,5.703,0,0,40,0
175.199,dll,0,4.757,7,0,27,0
26.9,txt,1,3.242,0,0,14,0
242.272,exe,0,6.771,0,0,47,0
933.642,jpg,0,4.131,0,0,3,0
93.028,jpg,0,3.983,3,0,20,0
90.772,png,0,4.368,0,0,37,0
196.63,docx,0,5.871,2,0,24,0
59.894,jpg,1,2.127,1,0,0,0
177.969,jpg,0,5.331,0,0,32,0
202.453,png,0,6.825,0,0,48,0
200.775,docx,0,6.131,0,0,12,0
48.178,png,0,4.79,0,0,69,0
185.313,txt,0,5.573,6,0,42,0
134.639,exe,0,3.207,0,0,13,0
329.741,docx,0,4.971,0,0,2,0
261.567,dll,0,5.775,4,0,3,0
482.908,docx,0,3.5,4,0,3,0
193.151,pdf,0,4.296,0,0,13,0
43.997,enc,0,2.049,0,0,3,0
160.835,enc,0,4.212,2,0,1,0
495.805,xls,0,5.086,3,0,8,0
14.385,dll,0,2.504,0,0,29,0
196.926,jpg,0,5.644,0,0,0,0
438.34,pdf,0,5.559,1,0,6,0
64.17,pdf,0,2.396,0,0,6,0
74.934,bin,0,3.775,0,0,6,0
106.622,png,0,3.509,0,0,17,0
489.503,pptx,0,6.39,2,0,27,0
196.074,txt,0,4.373,0,0,30,0
157.718,txt,0,3.649,0,0,13,0
56.708,docx,0,3.701,0,0,1,0
76.29,exe,0,2.496,0,0,6,0
106.166,txt,0,3.138,0,0,4,0
136.196,pdf,0,5.415,0,0,37,0
27.72,jpg,0,2.795,0,0,28,0
289.461,txt,0,4.938,0,0,7,0
42.041,txt,1,4.84,0,0,55,0
39.237,dll,0,1.892,0,0,0,0
398.827,docx,0,5.071,0,0,4,0
50.93,pdf,0,2.79,2,0,3,0
602.983,enc,0,7.027,0,0,32,0
130.765,exe,0,5.854,0,0,11,0
51.615,bin,0,3.005,0,0,4,0
140.784,exe,0,5.653,0,0,36,0
88.213,pdf,0,4.395,2,0,32,0
251.599,txt,0,5.242,0,0,12,0
169.347,png,0,6.165,2,0,32,0
292.975,pptx,0,6.014,0,0,25,0
550.989,enc,0,4.434,1,0,11,0
582.539,pptx,0,7.502,0,0,25,0
331.379,jpg,0,3.307,0,0,4,0
89.717,enc,0,3.054,2,0,11,0
59.539,xls,0,2.819,5,0,14,0
22.67,exe,0,1.793,0,0,0,0
85.494,pptx,0,3.879,3,1,4,0
66.116,docx,0,4.892,0,0,2,0
137.337,xls,0,2.757,0,0,3,0
108.32,bin,0,3.644,3,0,12,0
117.448,pptx,0,5.293,2,0,47,0
308.228,exe,0,6.2,0,0,50,0
236.959,dll,0,7.004,0,0,28,0
294.656,pdf,0,6.282,0,0,18,0
35.448,txt,0,3.084,0,0,13,0
86.098,jpg,0,5.718,0,0,37,0
290.255,xls,0,5.631,2,0,35,0
86.52,enc,0,5.648,5,0,54,0
111.273,dll,0,3.854,0,0,22,0
66.912,enc,0,3.792,1,0,27,0
236.769,xls,0,5.975,0,0,31,0
13.472,jpg,0,1.598,0,0,4,0
1064.412,jpg,0,6.69,0,0,43,0
521.394,pdf,0,7.7,2,0,57,0
149.678,enc,0,5.461,1,0,43,0
133.201,enc,0,4.842,0,0,29,0
345.276,bin,0,3.468,2,0,3,0
235.31,enc,0,5.959,2,0,53,0
159.902,png,0,6.32,0,0,32,0
148.021,enc,0,5.22,0,0,35,0
373.799,dll,0,5.41,4,0,28,0
46.442,docx,0,2.117,0,0,4,0
195.243,png,1,6.273,0,0,63,0
201.45,txt,0,6.31,0,0,28,0
39.569,bin,0,3.354,1,0,24,0
317.815,enc,0,6.668,0,0,10,0
431.729,pptx,0,6.375,4,0,51,0
421.544,txt,0,4.878,0,0,8,0
101.294,pdf,0,4.509,1,0,21,0
97.745,xls,0,2.767,4,0,6,0
469.414,bin,0,4.101,0,0,16,0
103.456,txt,0,5.738,0,0,43,0
177.925,jpg,0,3.794,1,0,17,0
1500.913,xls,0,6.017,0,0,10,0
26.518,xls,0,2.202,0,0,12,0
400.987,jpg,0,6.56,0,0,40,0
125.817,bin,0,3.892,0,0,10,0
708.111,dll,0,4.016,3,0,5,0
77.334,docx,0,4.289,0,0,4,0
156.386,pptx,1,4.597,1,0,25,0
253.722,xls,0,6.028,0,0,17,0
365.031,txt,0,6.483,0,0,38,0
122.315,dll,0,4.232,0,0,11,0
293.95,txt,0,3.944,0,0,17,0
209.986,enc,0,6.714,0,0,31,0
118.149,jpg,0,4.633,2,0,43,0
258.885,xls,0,4.655,0,0,26,0
99.254,txt,0,3.807,0,0,8,0
20.408,jpg,0,2.869,1,0,1,0
202.162,docx,0,5.048,0,0,18,0
972.289,pdf,0,8.0,0,0,50,0
163.084,pdf,0,3.058,0,0,3,0
263.927,enc,0,5.03,0,0,17,0
256.589,exe,1,3.945,2,0,9,0
414.037,pdf,0,4.562,1,0,0,0
121.06,jpg,0,4.129,2,0,23,0
426.387,dll,0,3.872,0,0,11,0
303.464,png,0,5.752,1,0,12,0
1320.867,pdf,0,7.289,0,1,29,0
565.589,exe,0,6.95,1,0,1,0
113.605,pptx,0,5.927,2,0,50,0
268.915,txt,0,4.026,6,0,12,0
41.657,dll,0,3.356,0,0,11,0
83.339,bin,0,3.575,4,0,26,0
47.205,pdf,0,3.063,2,0,23,0
117.207,pdf,0,4.239,4,0,19,0
101.663,png,0,4.325,0,0,23,0
268.241,dll,1,7.089,0,0,40,0
255.049,exe,0,6.623,1,0,56,0
180.108,enc,0,4.934,0,0,1,0
288.859,exe,0,7.081,0,0,24,0
153.443,pdf,0,4.754,5,0,31,0
79.399,txt,0,3.858,4,0,28,0
314.65,enc,0,3.667,1,0,2,0
143.196,enc,0,6.269,0,0,68,0
327.617,png,0,5.766,2,0,41,0
65.7,docx,0,3.708,3,0,26,0
373.095,dll,0,3.317,4,0,3,0
94.702,pdf,0,2.953,0,0,1,0
59.859,exe,0,2.253,0,0,1,0
177.474,xls,0,5.455,1,0,3,0
386.158,bin,0,5.097,0,0,25,0
453.896,png,0,4.034,3,0,7,0
625.626,txt,0,7.154,0,0,38,0
198.482,txt,0,6.849,0,0,75,0
157.598,dll,0,6.427,3,0,52,0
361.055,png,0,6.929,0,0,28,0
84.53,dll,0,3.111,2,0,18,0
62.08,exe,0,3.76,8,0,36,0
252.81,jpg,0,3.775,1,0,16,0
75.64,docx,0,3.835,0,0,16,0
489.271,bin,0,6.726,0,0,28,0
1131.083,dll,0,6.238,0,0,0,0
46.291,xls,0,4.645,0,0,33,0
1324.98,jpg,0,3.79,2,0,2,0
566.111,dll,0,4.756,0,0,21,0
58.168,dll,0,3.543,0,0,27,0
297.927,pdf,0,2.986,1,0,2,0
27.264,txt,0,2.205,0,0,4,0
111.848,pdf,0,3.548,0,0,17,0
38.863,bin,0,2.814,0,1,6,0
74.545,enc,0,2.612,3,0,5,0
317.709,enc,0,3.045,0,0,1,0
58.354,dll,0,2.579,0,0,9,0
113.478,jpg,0,5.184,3,0,51,0
50.294,bin,0,4.841,3,0,29,0
452.268,docx,0,5.721,5,0,40,0
47.884,pdf,0,2.812,2,0,7,0
434.407,bin,0,3.952,5,0,14,0
108.2,exe,1,5.104,1,0,21,0
797.365,pptx,0,4.658,3,0,0,0
271.03,png,0,3.847,0,0,6,0
76.717,enc,0,3.691,0,0,30,0
229.206,enc,0,6.58,0,0,50,0
220.89,jpg,0,4.43,0,0,12,0
806.642,txt,0,3.644,0,0,0,0
265.08,exe,0,5.885,3,0,3,0
356.64,pdf,0,5.393,0,0,18,0
87.746,xls,0,3.556,0,0,14,0
642.836,xls,0,3.577,0,0,3,0
950.949,jpg,0,5.665,0,0,4,0
112.036,bin,0,2.82,0,0,8,0
506.789,png,0,4.703,0,0,22,0
58.439,txt,1,4.383,1,0,3,0
320.209,pptx,0,4.567,0,0,18,0
75.639,dll,0,2.225,0,0,0,0
72.476,pdf,0,3.64,0,0,14,0
567.707,png,0,4.689,0,0,15,0
39.083,dll,0,4.046,1,0,48,0
335.113,pdf,0,6.211,2,0,6,0
85.414,dll,0,3.155,0,0,11,0
38.845,bin,0,2.147,2,0,2,0
59.528,enc,0,4.28,3,0,11,0
129.399,png,0,5.317,4,0,48,0
175.205,exe,0,5.185,4,0,21,0
754.798,pptx,0,5.804,0,0,21,0
83.425,bin,0,3.983,0,0,37,0
17.719,pdf,0,2.458,0,0,27,0
103.744,xls,0,3.864,0,0,31,0
409.458,enc,0,4.041,0,0,10,0
65.05,exe,0,3.14,6,0,24,0
134.766,exe,0,3.158,0,0,9,0
78.181,enc,0,4.78,0,0,38,0
159.252,bin,0,2.905,0,0,5,0
46.217,jpg,0,2.115,0,0,0,0
38.346,bin,0,2.103,0,0,4,0
105.454,bin,0,3.884,2,0,9,0
133.212,png,0,4.35,1,0,10,0
40.721,pptx,0,2.151,0,0,3,0
592.988,pdf,0,7.743,1,0,28,0
216.529,xls,0,3.09,0,0,1,0
409.078,pptx,0,4.621,0,0,23,0
24.797,xls,0,2.165,0,0,0,0
251.656,docx,0,2.984,0,0,2,0
115.966,txt,0,4.163,4,0,24,0
14.944,xls,0,3.058,3,0,40,0
91.556,pdf,0,2.61,0,0,5,0
361.837,pptx,0,7.03,2,0,42,0
447.955,txt,0,6.669,0,0,48,0
348.273,jpg,0,3.916,0,0,1,0
146.362,png,0,6.17,2,0,41,0
212.38,dll,0,2.892,5,0,1,0
202.185,docx,0,5.241,3,0,20,0
201.785,exe,0,2.844,4,0,2,0
127.03,docx,0,2.908,0,0,5,0
514.01,jpg,0,5.433,5,0,29,0
11.175,bin,0,1.46,0,0,6,0
142.647,enc,0,3.19,0,0,3,0
549.017,exe,0,6.254,0,0,42,0
309.397,pdf,0,5.378,2,0,21,0
85.139,png,0,3.131,0,0,12,0
100.477,docx,0,4.165,0,0,19,0
412.085,enc,0,3.511,0,0,2,0
431.802,exe,0,3.615,0,0,6,0
53.667,bin,0,3.206,0,0,13,0
241.335,pptx,0,6.808,0,0,3,0
294.708,pdf,0,3.658,3,0,5,0
375.832,xls,0,3.238,0,0,1,0
171.202,txt,0,6.085,0,0,50,0
126.964,dll,0,5.496,0,0,18,0
263.268,txt,0,6.401,0,0,43,0
46.698,pdf,0,4.621,0,0,27,0
355.46,bin,0,6.979,2,0,49,0
132.514,pdf,0,5.284,3,0,19,0
266.133,exe,0,6.346,6,0,48,0
111.351,exe,0,5.313,0,0,20,0
374.106,dll,0,7.665,0,0,50,0
189.449,pptx,0,6.432,4,0,9,0
64.869,xls,0,3.834,0,0,17,0
229.016,xls,0,3.926,0,0,10,0
214.389,png,0,6.5,0,0,20,0
166.265,bin,0,4.61,8,0,33,0
114.202,enc,0,3.769,2,0,20,0
231.048,exe,0,5.971,0,0,39,0
153.851,xls,0,3.645,1,0,3,0
576.669,txt,0,6.976,0,0,40,0
465.11,xls,0,7.407,2,0,3,0
44.051,exe,0,4.476,1,0,4,0
54.272,bin,0,4.543,1,0,54,0
169.761,enc,0,5.452,1,0,48,0
36.347,pptx,0,4.546,0,0,66,0
76.44,enc,0,3.73,5,0,17,0
80.982,xls,0,3.096,0,0,1,0
32.406,docx,0,4.041,3,0,4,0
350.011,png,0,4.759,7,0,19,0
143.979,txt,0,5.219,0,0,0,0
29.982,enc,0,3.071,0,0,39,0
59.729,exe,1,2.53,0,0,11,0
262.82,jpg,0,3.658,3,0,12,0
25.859,png,1,1.882,1,0,1,0
49.516,exe,0,3.525,0,0,16,0
53.935,jpg,0,4.001,0,0,32,0
180.683,dll,0,5.445,2,0,37,0
70.565,xls,0,4.371,2,0,4,0
1004.953,txt,0,7.216,4,0,8,0
106.971,txt,0,4.821,0,0,51,0
173.532,txt,0,6.179,0,0,6,0
312.22,png,0,3.561,0,0,10,0
146.778,enc,0,5.628,1,0,50,0
119.321,xls,0,5.614,0,0,23,0
551.785,docx,0,8.0,3,0,4,0
798.607,bin,0,4.416,1,0,0,0
152.575,txt,0,5.593,2,0,13,0
288.78,enc,0,7.19,0,0,66,0
567.262,xls,0,4.459,0,0,4,0
261.646,docx,0,4.891,0,0,12,0
128.107,jpg,0,3.573,0,0,15,0
33.543,enc,0,3.429,0,0,27,0
54.762,jpg,0,2.287,0,0,4,0
489.39,enc,0,3.73,0,0,1,0
94.019,txt,0,3.526,3,0,21,0
65.02,txt,0,3.854,0,0,9,0
257.887,pptx,0,5.115,0,0,41,0
47.964,jpg,0,4.459,0,0,60,0
138.728,jpg,0,3.473,0,0,7,0
160.392,jpg,0,5.646,0,0,49,0
394.34,enc,0,6.058,0,0,40,0
55.788,png,0,4.264,2,0,45,0
288.612,enc,0,5.565,0,0,12,0
128.568,pptx,0,6.008,0,0,15,0
326.87,txt,0,6.965,4,0,29,0
108.068,pdf,0,5.182,0,0,47,0
308.171,pdf,0,7.317,3,0,18,0
422.761,pptx,0,7.563,1,0,23,0
63.361,txt,0,3.466,4,0,32,0
40.258,xls,0,3.035,0,0,1,0
207.72,pdf,0,3.211,1,0,5,0
150.265,exe,0,4.539,0,0,25,0
128.8,exe,1,2.648,0,0,0,0
80.473,dll,0,2.656,0,0,1,0
180.307,docx,0,4.166,3,0,11,0
52.277,pdf,0,5.148,0,0,25,0
147.619,txt,0,3.072,1,0,8,0
113.957,exe,0,2.948,0,0,11,0
164.798,pptx,0,5.425,0,0,44,0
